"Code","Symbol","Industry","Board"
"RMM-DB-A.TO","Retrocom 6.75% Deb","Unknown","Toronto"
"RMM-DB-B.TO","Retrocom 5.45% Deb","Unknown","Toronto"
"RMM-DB-C.TO","Retrocom 5.50% Deb","Unknown","Toronto"
"RN-WT.TO","Rio Novo Gold Wt J","Unknown","Toronto"
"RNX-WT.TO","Royal Nickel Wt J","Unknown","Toronto"
"RON-PR-A.TO","RONA inc. 5.25% Pr","Unknown","Toronto"
"RPG-WT-A.TO","Ram Power Corp. A WtJ","Unknown","Toronto"
"RSI-DB-C.TO","Rogers Sugar 5.7% Db","Unknown","Toronto"
"RSI-DB-D.TO","Rogers Sugar 5.75%Db","Unknown","Toronto"
"RTG-WT.TO","RTG Mining Inc. Wt J","Unknown","Toronto"
"RUS-DB.TO","Russel Metals 7.75Db","Unknown","Toronto"
"RY-PR-A.TO","Royal Bank Pr Ser AA","Unknown","Toronto"
"RY-PR-B.TO","Royal Bank Pr Ser AB","Unknown","Toronto"
"RY-PR-C.TO","Royal Bank Pr Ser AC","Unknown","Toronto"
"RY-PR-D.TO","Royal Bank Pr Ser AD","Unknown","Toronto"
"RY-PR-E.TO","Royal Bank Pr Ser AE","Unknown","Toronto"
"RY-PR-F.TO","Royal Bank Pr Ser AF","Unknown","Toronto"
"RY-PR-G.TO","Royal Bank Pr Ser AG","Unknown","Toronto"
"RY-PR-H.TO","Royal Bank Pr Ser BB","Unknown","Toronto"
"RY-PR-I.TO","Royal Bank Pr Ser AJ","Unknown","Toronto"
"RY-PR-J.TO","Royal Bank Pr Ser BD","Unknown","Toronto"
"RY-PR-K.TO","Royal Bank Pr Ser AK","Unknown","Toronto"
"RY-PR-L.TO","Royal Bank Pr Ser AL","Unknown","Toronto"
"RY-PR-M.TO","Royal Bank Pr Ser BF","Unknown","Toronto"
"RY-PR-W.TO","Royal Bank Pr Ser W","Unknown","Toronto"
"RY-PR-Z.TO","Royal Bank Pr Ser AZ","Unknown","Toronto"
"SBC-PR-A.TO","Brompton Splt Bnc Pr","Unknown","Toronto"
"SBN-PR-A.TO","S Split Corp. Pr","Unknown","Toronto"
"SEQ-DB.TO","Shoreline Engy Deb J","Unknown","Toronto"
"SJR-PR-A.TO","Shaw Comm Cl 2 Pr A","Unknown","Toronto"
"SLF-PR-A.TO","Sun Life Fin Pr A","Unknown","Toronto"
"SLF-PR-B.TO","Sun Life Fin Ser2 Pr","Unknown","Toronto"
"SLF-PR-C.TO","Sun Life Fin Ser3 Pr","Unknown","Toronto"
"SLF-PR-D.TO","Sun Life Fin Ser4 Pr","Unknown","Toronto"
"SLF-PR-E.TO","Sun Life Fin Ser5 Pr","Unknown","Toronto"
"SLF-PR-G.TO","Sun Life Fin Sr8R Pr","Unknown","Toronto"
"SLF-PR-H.TO","Sun Life Fin 10R Pr","Unknown","Toronto"
"SLF-PR-I.TO","Sun Life Fin 12R Pr","Unknown","Toronto"
"SOT-WT.TO","Slate Office REIT Wt","Unknown","Toronto"
"SOX-DB.TO","Stuart Olsn 6%Ext Db","Unknown","Toronto"
"SOX-DB-A.TO","Stuart Olsn 12/19 Db","Unknown","Toronto"
"SPB-DB-E.TO","Superior+ 5.75 Deb E","Unknown","Toronto"
"SPB-DB-F.TO","Superior+ 6% Deb F","Unknown","Toronto"
"SPB-DB-G.TO","Superior+ 10/31/16Db","Unknown","Toronto"
"SPB-DB-H.TO","Superior+ 6/30/19 Db","Unknown","Toronto"
"SSL-WT-A.TO","Sandstorm Gold Wt A","Unknown","Toronto"
"SSL-WT-B.TO","Sandstorm Gold Wt B","Unknown","Toronto"
"STB-DB-B.TO","Student Trans 6.75Db","Unknown","Toronto"
"STB-DB-C.TO","Student Trans 6.25Db","Unknown","Toronto"
"STB-DB-U.TO","Student Trns6.25USDb","Unknown","Toronto"
"ST-WT-A.TO","Stonegate Agri Wt J","Unknown","Toronto"
"SWY-DB-U.TO","Stornoway Dia USDb J","Unknown","Toronto"
"SWY-WT-A.TO","Stornoway Diamd Wt J","Unknown","Toronto"
"TA-PR-D.TO","TransAlta Ser A Pr","Unknown","Toronto"
"TA-PR-F.TO","TransAlta Ser C Pr","Unknown","Toronto"
"TA-PR-H.TO","TransAlta Ser E Pr ","Unknown","Toronto"
"TA-PR-J.TO","TransAlta Ser G Pr","Unknown","Toronto"
"TBE-DB.TO","Twin Butte Engy Db J","Unknown","Toronto"
"TBL-NT.TO","Taiga Building Nt","Unknown","Toronto"
"TCN-DB.TO","Tricon Cap 6.375% Db","Unknown","Toronto"
"TCN-DB-A.TO","Tricon Cap 5.6% Deb","Unknown","Toronto"
"TD-PF-A.TO","T.D. Bank Ser 1 Pr","Unknown","Toronto"
"TD-PF-B.TO","T.D. Bank Ser 3 Pr","Unknown","Toronto"
"TD-PF-C.TO","T.D. Bank Ser 5 Pr","Unknown","Toronto"
"TD-PF-D.TO","T.D. Bank Ser 7 Pr","Unknown","Toronto"
"TD-PR-R.TO","T.D. Bank Ser R Pr","Unknown","Toronto"
"TD-PR-S.TO","T.D. Bank Ser S Pr ","Unknown","Toronto"
"TD-PR-T.TO","T.D. Bank Ser T Pr","Unknown","Toronto"
"TD-PR-Y.TO","T.D. Bank Ser Y Pr ","Unknown","Toronto"
"TD-PR-Z.TO","T.D. Bank Ser Z Pr","Unknown","Toronto"
"TDS-PR-C.TO","TD Split Inc. C Pr 1","Unknown","Toronto"
"TEI-DB.TO","Toscana Energy Deb J","Unknown","Toronto"
"TGA-DB.TO","TransGlobe Tr 5.4%Db","Unknown","Toronto"
"TGL-DB.TO","TransGlobe Engy 6%Db","Unknown","Toronto"
"TLM-PR-A.TO","Talisman Energy Pr A","Unknown","Toronto"
"TMC-DB.TO","Timbercreek Mtg Deb","Unknown","Toronto"
"TMD-WT.TO","Titan Med Dec15 Wt J","Unknown","Toronto"
"TMD-WT-A.TO","Titan Med Jun16 Wt J","Unknown","Toronto"
"TMD-WT-B.TO","Titan Med Dec16 Wt J","Unknown","Toronto"
"TMD-WT-C.TO","Titan Med Mar18 Wt J","Unknown","Toronto"
"TMD-WT-D.TO","Titan Med Feb17 Wt J","Unknown","Toronto"
"TMD-WT-E.TO","Titan Med Apr17 Wt J","Unknown","Toronto"
"TN-DB.TO","True Nth Apt REIT Db","Unknown","Toronto"
"TOT-DB.TO","Total Engy 5.75% Deb","Unknown","Toronto"
"TPH-DB-C.TO","Temple Hotels 8% Deb","Unknown","Toronto"
"TPH-DB-D.TO","Temple Hotl 7.75% Db","Unknown","Toronto"
"TPH-DB-E.TO","Temple Hotl 7.25% Db","Unknown","Toronto"
"TPH-DB-F.TO","Temple Hotels 7% Deb","Unknown","Toronto"
"TRI-PR-B.TO","Thomson Reuter Pr II","Unknown","Toronto"
"TRP-PR-A.TO","TransCan Corp. Pr 1","Unknown","Toronto"
"TRP-PR-B.TO","TransCan Corp. Pr 3 ","Unknown","Toronto"
"TRP-PR-C.TO","TransCan Corp. Pr 5","Unknown","Toronto"
"TRP-PR-D.TO","TransCan Corp. Pr 7","Unknown","Toronto"
"TRP-PR-E.TO","TransCan Corp. Pr 9","Unknown","Toronto"
"TRP-PR-F.TO","TransCan Corp. Pr 2","Unknown","Toronto"
"TRP-PR-G.TO","TransCan Corp. Pr 11","Unknown","Toronto"
"TX-DB-B.TO","Tuckamore Cap 8% Deb","Unknown","Toronto"
"TXT-PR-A.TO","Top 10 Split Tr Pr","Unknown","Toronto"
"UNC-PR-A.TO","United Corp. 1st Pr","Unknown","Toronto"
"UNC-PR-B.TO","United Corp. Pr 59","Unknown","Toronto"
"UNC-PR-C.TO","United Corp. Pr 63","Unknown","Toronto"
"UNG-PR-C.TO","Union Gas 5 1/2% Pr","Unknown","Toronto"
"UNG-PR-D.TO","Union Gas 6% B Pr","Unknown","Toronto"
"UST-PR-B.TO","Utility Split B Pr","Unknown","Toronto"
"VGZ-WT-U.TO","Vista Gold USF Wt","Unknown","Toronto"
"VIC-DB.TO","Vicwest Inc. 6% Deb","Unknown","Toronto"
"VIC-DB-A.TO","Vicwest Inc 5.25% Db","Unknown","Toronto"
"VNP-DB.TO","5N Plus Inc 5.75% Db","Unknown","Toronto"
"VNR-PR-A.TO","Valener Inc. Sr A Pr","Unknown","Toronto"
"VSN-PR-A.TO","Veresen Inc Ser A Pr","Unknown","Toronto"
"VSN-PR-C.TO","Veresen Inc Ser C Pr","Unknown","Toronto"
"WDO-DB-A.TO","Wesdome Gold 7% Deb","Unknown","Toronto"
"WEQ-DB.TO","WesternOne 6.25% Deb","Unknown","Toronto"
"WEQ-DB-C.TO","WesternOne Inc 8% Db","Unknown","Toronto"
"WFS-PR-A.TO","World Fin Split Pr","Unknown","Toronto"
"WN-PR-A.TO","Weston George 1 Pr","Unknown","Toronto"
"WN-PR-C.TO","Weston George III Pr","Unknown","Toronto"
"WN-PR-D.TO","Weston George IV Pr","Unknown","Toronto"
"WN-PR-E.TO","Weston George V Pr","Unknown","Toronto"
"W-PR-H.TO","Westcoast Engy 5.50%","Unknown","Toronto"
"W-PR-J.TO","Westcoast Engy 5.60%","Unknown","Toronto"
"XMF-PR-B.TO","M Split Corp. Cl 1 Pr","Unknown","Toronto"
"XMF-PR-C.TO","M Split Corp. 14-2 Pr","Unknown","Toronto"
"XTD-PR-A.TO","TDb Split Prior Eqty","Unknown","Toronto"
"YCM-PR-A.TO","Commerce Split I Pr","Unknown","Toronto"
"YCM-PR-B.TO","Commerce Split II Pr","Unknown","Toronto"
"YPG-DB.TO","Yellow Pages Dgtl Db","Unknown","Toronto"
"Y-WT.TO","Yellow Pages Ltd. Wt","Unknown","Toronto"
"ZAR-DB.TO","Zargon Oil&Gas 6% Db","Unknown","Toronto"
"AA.V","Alba Minerals Ltd.","Equity","Venture"
"AAC.V","Arak Resources Ltd.","Equity","Venture"
"AAD.V","Added Capital Inc.","Equity","Venture"
"AAG.V","Aftermath Silver Ltd.","Equity","Venture"
"AAL.V","Auracle Resources Ltd.","Equity","Venture"
"AAN.V","Alexander Nubia International Inc.","Equity","Venture"
"AAO.V","Augusta Industries Inc.","Equity","Venture"
"AAP-P.V","Alpha Peak Leisure Inc.","Equity","Venture"
"AAT.V","ATI Airtest Technologies Inc.","Equity","Venture"
"AAU.V","AndeanGold Ltd.","Equity","Venture"
"AAX.V","Advance Gold Corp.","Equity","Venture"
"AAZ.V","Azincourt Uranium Inc.","Equity","Venture"
"ABE.V","ABE Resources Inc.","Equity","Venture"
"ABG.V","AMG Bioenergy Resources Holdings Ltd.","Equity","Venture"
"ABI.V","Abcourt Mines Inc.","Equity","Venture"
"ABL.V","Abington Resources Ltd.","Equity","Venture"
"ABM.V","Athabasca Minerals Inc.","Equity","Venture"
"ABN.V","Aben Resources Ltd.","Equity","Venture"
"ABR.V","Ashburton Ventures Inc.","Equity","Venture"
"ABS.V","Abzu Gold Ltd.","Equity","Venture"
"ABU.V","Abenteuer Resources Corp.","Equity","Venture"
"ABZ.V","Asiabasemetals Inc.","Equity","Venture"
"ACH.V","Arch Biopartners Inc.","Equity","Venture"
"ACK.V","Active Growth Capital Inc.","Equity","Venture"
"ACN.V","Asher Resources Corp.","Equity","Venture"
"ACS.V","Archon Minerals Ltd.","Equity","Venture"
"ACU.V","ACT Aurora Control Technologies Corp.","Equity","Venture"
"ACV-P.V","Aumento Capital IV Corp.","Equity","Venture"
"ADD.V","Arctic Star Exploration Corp.","Equity","Venture"
"ADE.V","Adex Mining Inc.","Equity","Venture"
"ADG.V","Arcus Development Group Inc.","Equity","Venture"
"ADI.V","Adriana Resources Inc.","Equity","Venture"
"ADK.V","Diagnos Inc.","Equity","Venture"
"ADL.V","Adira Energy Ltd.","Equity","Venture"
"ADT.V","Adroit Resources Inc.","Equity","Venture"
"ADZ.V","Adamera Minerals Corp.","Equity","Venture"
"AE-A.V","Anterra Energy Inc cl A","Equity","Venture"
"AEC.V","Artisan Energy Corp.","Equity","Venture"
"AEL.V","Amseco Exploration Ltd.","Equity","Venture"
"AEN.V","Antrim Energy Inc.","Equity","Venture"
"AER.V","Alternative Earth Resources Inc.","Equity","Venture"
"AEX.V","Alpha Exploration Inc.","Equity","Venture"
"AFA.V","Afri-Can Marine Minerals Corp.","Equity","Venture"
"AFE.V","Africa Energy Corp.","Equity","Venture"
"AFM.V","Alphamin Resources Corp.","Equity","Venture"
"AFR.V","African Metals Corp.","Equity","Venture"
"AFY.V","Anthem United Inc.","Equity","Venture"
"AGB.V","Atlantic Gold Corp.","Equity","Venture"
"AGC.V","Amarillo Gold Corp.","Equity","Venture"
"AGD.V","Antioquia Gold Inc.","Equity","Venture"
"AGE.V","Adventure Gold Inc.","Equity","Venture"
"AGG.V","African Gold Group, Inc.","Equity","Venture"
"AGH.V","Canadian Silver Hunter Inc.","Equity","Venture"
"AGL.V","Aguila American Gold Ltd.","Equity","Venture"
"AGM.V","Aldridge Minerals Inc.","Equity","Venture"
"AGO.V","AurCrest Gold Inc.","Equity","Venture"
"AGQ.V","Arian Silver Corp.","Equity","Venture"
"AGV.V","Agave Silver Corp.","Equity","Venture"
"AGX.V","Amador Gold Corp.","Equity","Venture"
"AGY.V","Atom Energy Inc.","Equity","Venture"
"AHC.V","Artha Resources Corp.","Equity","Venture"
"AHI.V","Agility Health, Inc.","Equity","Venture"
"AHP.V","Allied Hotel Properties Inc.","Equity","Venture"
"AHR.V","Amarc Resources Ltd.","Equity","Venture"
"AHS.V","Alta Natural Herbs & Supplements Ltd.","Equity","Venture"
"AHU.V","Arctic Hunter Energy Inc.","Equity","Venture"
"AII.V","Almonty Industries Inc.","Equity","Venture"
"AIX.V","Alix Resources Corp.","Equity","Venture"
"AKC-P.V","Arkadia Capital Corp.","Equity","Venture"
"AKH.V","Alaska Hydro Corp.","Equity","Venture"
"AKM.V","ACT360 Solutions Ltd.","Equity","Venture"
"AKR.V","Ackroo Inc.","Equity","Venture"
"ALE.V","Apple Capital Inc.","Equity","Venture"
"ALG.V","Algold Resources Ltd.","Equity","Venture"
"ALH.V","Alhambra Resources Ltd.","Equity","Venture"
"ALI.V","Altitude Resources Inc.","Equity","Venture"
"ALM.V","Alliance Mining Corp.","Equity","Venture"
"ALN.V","Aldrin Resource Corp.","Equity","Venture"
"ALP.V","Alabama Graphite Corp.","Equity","Venture"
"ALQ.V","ALQ Gold Corp.","Equity","Venture"
"ALR.V","Alder Resources Ltd.","Equity","Venture"
"ALT.V","Alturas Minerals Corp.","Equity","Venture"
"ALV.V","Alvopetro Energy Ltd.","Equity","Venture"
"ALW.V","All in West! Capital Corp.","Equity","Venture"
"ALY.V","AnalytixInsight Inc.","Equity","Venture"
"ALZ.V","Aldershot Resources Ltd.","Equity","Venture"
"AME.V","Abacus Mining & Exploration Corp.","Equity","Venture"
"AMG.V","AM Gold Inc.","Equity","Venture"
"AMK.V","American Creek Resources Ltd.","Equity","Venture"
"AML.V","Argus Metals Corp.","Equity","Venture"
"AMN-P.V","Aumento Capital V Corp.","Equity","Venture"
"AMO.V","Altan Rio Minerals Ltd.","Equity","Venture"
"AMT.V","Amato Exploration Ltd.","Equity","Venture"
"AMU.V","AMI Resources Inc.","Equity","Venture"
"AMX.V","Amex Exploration Inc.","Equity","Venture"
"AMY.V","American Manganese Inc.","Equity","Venture"
"AN.V","Arena Minerals Inc.","Equity","Venture"
"ANA.V","Angus Mining Inc.","Equity","Venture"
"ANB.V","Anglo-Bomarc Mines Ltd. (N.P.L.)","Equity","Venture"
"ANC-P.V","Anchor Capital Corp.","Equity","Venture"
"ANE.V","Altan Nevada Minerals Ltd.","Equity","Venture"
"ANF.V","Anfield Nickel Corp.","Equity","Venture"
"ANG.V","Angel Gold Corp.","Equity","Venture"
"ANK.V","Angkor Gold Corp.","Equity","Venture"
"ANO.V","AgriMinco Corp.","Equity","Venture"
"AOS.V","Alberta Oilsands Inc.","Equity","Venture"
"AOT.V","Ascot Resources Ltd.","Equity","Venture"
"AOZ.V","Aurania Resources Ltd.","Equity","Venture"
"APA.V","AlliancePharma Inc.","Equity","Venture"
"APC.V","Advanced Proteome Therapeutics Corp.","Equity","Venture"
"APE.V","Apogee Silver Ltd.","Equity","Venture"
"APH.V","Aphria Inc.","Equity","Venture"
"APL.V","Appulse Corp.","Equity","Venture"
"APN.V","Altiplano Minerals Ltd.","Equity","Venture"
"APO.V","Acasti Pharma Inc.","Equity","Venture"
"APT.V","Almo Capital Corp.","Equity","Venture"
"APV.V","Apivio Systems Inc.","Equity","Venture"
"AQ.V","African Queen Mines Ltd.","Equity","Venture"
"AQC.V","Aquarius Coatings Inc.","Equity","Venture"
"AQE.V","Aqua-Pure Ventures Inc.","Equity","Venture"
"AQM.V","AQM Copper Inc.","Equity","Venture"
"AQS.V","Aequus Pharmaceuticals Inc.","Equity","Venture"
"ARA.V","Anconia Resources Corp.","Equity","Venture"
"ARB.V","Ardonblue Ventures Inc.","Equity","Venture"
"ARC.V","Arian Resources Corp.","Equity","Venture"
"ARD.V","Armada Data Corp.","Equity","Venture"
"ARH.V","Altima Resources Ltd.","Equity","Venture"
"ARI.V","Acme Resources Inc.","Equity","Venture"
"ARK.V","Archer Petroleum Corp.","Equity","Venture"
"ARN.V","Arcan Resources Ltd.","Equity","Venture"
"ARR.V","Arco Resources Corp.","Equity","Venture"
"ART.V","ARHT Media Inc.","Equity","Venture"
"ARW.V","Aroway Energy Inc.","Equity","Venture"
"ARY.V","Anfield Resources Inc.","Equity","Venture"
"ASC.V","Athabasca Nuclear Corp.","Equity","Venture"
"ASE.V","Asante Gold Corp.","Equity","Venture"
"ASG.V","Aurora Spine Corp.","Equity","Venture"
"ASL.V","Argentum Silver Corp.","Equity","Venture"
"ASM.V","Avino Silver & Gold Mines Ltd. ","Equity","Venture"
"ASN.V","Asian Mineral Resources Ltd.","Equity","Venture"
"ASQ.V","Astorius Resources Ltd.","Equity","Venture"
"AST.V","Astur Gold Corp.","Equity","Venture"
"ASX.V","Alberta Star Development Corp.","Equity","Venture"
"AT.V","AcuityAds Holdings Inc.","Equity","Venture"
"ATC.V","ATAC Resources Ltd.","Equity","Venture"
"ATE.V","Antibe Therapeutics Inc.","Equity","Venture"
"ATG.V","Atlanta Gold Inc.","Equity","Venture"
"ATI.V","Altai Resources Inc.","Equity","Venture"
"ATM.V","Atacama Pacific Gold Corp.","Equity","Venture"
"ATV.V","Alto Ventures Ltd.","Equity","Venture"
"ATW.V","AtmanCo Inc.","Equity","Venture"
"ATX.V","Argentex Mining Corp.","Equity","Venture"
"ATY.V","Atico Mining Corp.","Equity","Venture"
"AU.V","Aurion Resources Ltd.","Equity","Venture"
"AUA.V","Adanac Molybdenum Corp.","Equity","Venture"
"AUG.V","Auryn Resources Inc.","Equity","Venture"
"AUN.V","Aurcana Corp.","Equity","Venture"
"AUR.V","Aurgent Resource Corp.","Equity","Venture"
"AUT.V","Austin Resources Ltd.","Equity","Venture"
"AUU.V","Aura Silver Resources Inc.","Equity","Venture"
"AUV.V","Augyva Inc. (Ressources minieres)","Equity","Venture"
"AUX.V","Auramex Resource Corp.","Equity","Venture"
"AVA.V","Aurvista Gold Corp.","Equity","Venture"
"AVC.V","American Vanadium Corp.","Equity","Venture"
"AVD.V","Avidus Management Group Inc.","Equity","Venture"
"AVE.V","Aveda Transportation and Energy Services Inc.","Equity","Venture"
"AVM.V","Avarone Metals Inc.","Equity","Venture"
"AVN.V","Avanti Energy Inc.","Equity","Venture"
"AVT.V","Alloycorp Mining Inc.","Equity","Venture"
"AVU.V","Avrupa Minerals Ltd.","Equity","Venture"
"AVX.V","Altair Gold Inc.","Equity","Venture"
"AVZ.V","Avala Resources Ltd.","Equity","Venture"
"AWE.V","Thunderstruck Resources Ltd.","Equity","Venture"
"AWI.V","Advent Wireless Inc.","Equity","Venture"
"AWS.V","Arrowstar Resources Ltd.","Equity","Venture"
"AXC.V","Alexandra Capital Corp.","Equity","Venture"
"AXE.V","Acceleware Ltd.","Equity","Venture"
"AXG.V","Antipodes Gold Ltd.","Equity","Venture"
"AXI.V","Advanced Explorations Inc.","Equity","Venture"
"AXM.V","AXMIN Inc.","Equity","Venture"
"AXN-P.V","Aim Explorations Ltd.","Equity","Venture"
"AXQ.V","AXE Exploration Inc.","Equity","Venture"
"AYN.V","Anthem Resources Inc.","Equity","Venture"
"AZA.V","Azabache Energy Inc.","Equity","Venture"
"AZM.V","Azimut Exploration Inc.","Equity","Venture"
"AZN.V","Arcturus Ventures Inc.","Equity","Venture"
"AZX.V","Alexandria Minerals Corp.","Equity","Venture"
"B.V","BCM Resources Corp.","Equity","Venture"
"BAJ.V","Baja Mining Corp.","Equity","Venture"
"BAT.V","Batero Gold Corp.","Equity","Venture"
"BAY.V","Aston Bay Holdings Ltd.","Equity","Venture"
"BBB.V","Brixton Metals Corp.","Equity","Venture"
"BBC-P.V","Black Birch Capital Acquisition III Corp.","Equity","Venture"
"BBI.V","Blackbird Energy Inc.","Equity","Venture"
"BBM.V","Brandenburg Energy Corp.","Equity","Venture"
"BCC.V","The Canadian Bioceutical Corp.","Equity","Venture"
"BCF.V","Builders Capital Mortgage Corp.","Equity","Venture"
"BCG.V","BCGold Corp.","Equity","Venture"
"BCK.V","Blind Creek Resources Ltd.","Equity","Venture"
"BCM.V","Bear Creek Mining Corp.","Equity","Venture"
"BCN.V","Bacanora Minerals Ltd.","Equity","Venture"
"BCO.V","British Control Oil Fields Ltd.","Equity","Venture"
"BCP-P.V","Broome Capital Inc.","Equity","Venture"
"BCT.V","BriaCell Therapeutics Corp.","Equity","Venture"
"BCU.V","Bell Copper Corp.","Equity","Venture"
"BDC.V","Blackeagle Development Corp.","Equity","Venture"
"BEA.V","Belmont Resources Inc.","Equity","Venture"
"BED.V","Bedrocan Cannabis Corp.","Equity","Venture"
"BEL.V","Belvedere Resources Ltd.","Equity","Venture"
"BEN.V","Butte Energy Inc.","Equity","Venture"
"BER.V","Be Resources Inc.","Equity","Venture"
"BET.V","Bethpage Capital Corp.","Equity","Venture"
"BEX.V","Benton Resources Inc.","Equity","Venture"
"BEY.V","Blacksteel Energy Inc.","Equity","Venture"
"BFD.V","Beaufield Resources Inc. (Ressources Beaufield Inc. )","Equity","Venture"
"BFK-P.V","BFK Capital Corp.","Equity","Venture"
"BFM.V","Bluefire Mining Corp.","Equity","Venture"
"BFS.V","BFS Entertainment & Multimedia Ltd.","Equity","Venture"
"BG.V","Barisan Gold Corp.","Equity","Venture"
"BGD.V","Bullion Gold Resources Corp.","Equity","Venture"
"BGE.V","Bison Gold Resources Inc.","Equity","Venture"
"BGG.V","Buccaneer Gold Corp.","Equity","Venture"
"BGL.V","Bandera Gold Ltd.","Equity","Venture"
"BGM.V","Barkerville Gold Mines Ltd.","Equity","Venture"
"BGS.V","Baroyeca Gold & Silver Inc.","Equity","Venture"
"BG-S.V","Barisan Gold Corporation Reg D","Equity","Venture"
"BHK.V","BHK Mining Corp.","Equity","Venture"
"BHR.V","Blackheath Resources Inc.","Equity","Venture"
"BHS.V","Bayhorse Silver Inc.","Equity","Venture"
"BHT.V","Braveheart Resources Inc.","Equity","Venture"
"BHV.V","Bellhaven Copper & Gold Inc.","Equity","Venture"
"BIO.V","BioSign Technologies Inc.","Equity","Venture"
"BIT.V","Black Isle Resources Corp.","Equity","Venture"
"BKM.V","Pacific Booker Minerals Inc.","Equity","Venture"
"BKR.V","Berkwood Resources Ltd.","Equity","Venture"
"BLK.V","Birch Lake Energy Inc.","Equity","Venture"
"BLM.V","BluMetric Environmental Inc.","Equity","Venture"
"BLN.V","Blackline GPS Corp.","Equity","Venture"
"BLR.V","Blackhawk Resource Corp.","Equity","Venture"
"BLT.V","Brilliant Resources Inc.","Equity","Venture"
"BLV.V","Blackstone Ventures Inc.","Equity","Venture"
"BM.V","BC Moly Ltd.","Equity","Venture"
"BMA.V","Bama Gold Corp.","Equity","Venture"
"BMG.V","Battle Mountain Gold Inc.","Equity","Venture"
"BMK.V","MacDonald Mines Exploration Ltd. cl A ","Equity","Venture"
"BML.V","Barker Minerals Ltd.","Equity","Venture"
"BMW.V","Brand Marvel Worldwide Consumer Products Corp.","Equity","Venture"
"BNR.V","Brionor Resources Inc.","Equity","Venture"
"BOB.V","Global Hunter Corp.","Equity","Venture"
"BOC.V","BlueOcean NutraSciences Inc.","Equity","Venture"
"BOE.V","Americas Petrogas Inc.","Equity","Venture"
"BOL.V","Bold Ventures Inc.","Equity","Venture"
"BOR.V","Border Petroleum Ltd.","Equity","Venture"
"BOW.V","Bowmore Exploration Ltd.","Equity","Venture"
"BOZ.V","Banks Island Gold Ltd.","Equity","Venture"
"BPC.V","Black Panther Mining Corp.","Equity","Venture"
"BPE.V","BrightPath Early Learning Inc.","Equity","Venture"
"BPL.V","Bluedrop Performance Learning Inc.","Equity","Venture"
"BPU.V","Boss Power Corp.","Equity","Venture"
"BRA.V","Brades Resource Corp.","Equity","Venture"
"BRG.V","Brigadier Gold Ltd.","Equity","Venture"
"BRI.V","Brazil Resources Inc.","Equity","Venture"
"BRL.V","Bearclaw Capital Corp.","Equity","Venture"
"BRM.V","Biorem Inc.","Equity","Venture"
"BRS.V","BRS Resources Ltd.","Equity","Venture"
"BRU.V","Brunswick Resources Inc.","Equity","Venture"
"BRX.V","Brixton Energy Corp.","Equity","Venture"
"BRZ.V","Bearing Resources Ltd.","Equity","Venture"
"BSH.V","Bayshore Petroleum Corp.","Equity","Venture"
"BSK.V","Blue Sky Uranium Corp.","Equity","Venture"
"BSP.V","Big Sky Petroleum Corp.","Equity","Venture"
"BSR.V","Bluestone Resources Inc.","Equity","Venture"
"BTC.V","Benton Capital Corp.","Equity","Venture"
"BTI.V","biOasis Technologies Inc.","Equity","Venture"
"BTR.V","Bonterra Resources Inc.","Equity","Venture"
"BTT.V","Bitterroot Resources Ltd.","Equity","Venture"
"BTV.V","BlueRush Media Group Corp.","Equity","Venture"
"BUD.V","Satori Resources Inc.","Equity","Venture"
"BUL.V","Bullman Minerals Inc.","Equity","Venture"
"BUS.V","Grande West Transportation Group Inc.","Equity","Venture"
"BVA.V","Bravada Gold Corp.","Equity","Venture"
"BVD-UN.V","Boulevard Industrial Real Estate Investment","Equity","Venture"
"BVE.V","Burnstone Ventures Inc.","Equity","Venture"
"BVO.V","Bevo Agro Inc.","Equity","Venture"
"BW.V","Brookwater Ventures Inc.","Equity","Venture"
"BWN.V","Brownstone Energy Inc.","Equity","Venture"
"BWR.V","Black Widow Resources Inc.","Equity","Venture"
"BXR.V","Blue River Resources Ltd.","Equity","Venture"
"BYN.V","Banyan Gold Corp.","Equity","Venture"
"BYU.V","Bayswater Uranium Corp.","Equity","Venture"
"BZ.V","Benz Mining Corp.","Equity","Venture"
"C.V","Celeste Mining Corp.","Equity","Venture"
"CA.V","Codrington Resource Corp.","Equity","Venture"
"CAC.V","Canamax Energy Ltd.","Equity","Venture"
"CAD.V","Colonial Coal International Corp.","Equity","Venture"
"CAF.V","Canaf Group Inc.","Equity","Venture"
"CAP.V","Castle Peak Mining Ltd.","Equity","Venture"
"CAT.V","Chimata Gold Corp.","Equity","Venture"
"CAY.V","Cache Exploration Inc.","Equity","Venture"
"CBA.V","Champion Bear Resources Ltd.","Equity","Venture"
"CBE.V","Cabo Drilling Corp.","Equity","Venture"
"CBG.V","Chibougamau Independent Mines Inc.","Equity","Venture"
"CBI.V","Colibri Resource Corp.","Equity","Venture"
"CBJ.V","CB Gold Inc.","Equity","Venture"
"CBS.V","Bard Ventures Ltd.","Equity","Venture"
"CBV.V","Cobra Venture Corp.","Equity","Venture"
"CBX.V","Cortex Business Solutions Inc.","Equity","Venture"
"CCB.V","Canada Carbon Inc.","Equity","Venture"
"CCC.V","Cornerstone Metals Inc.","Equity","Venture"
"CCD.V","Cascadero Copper Corp.","Equity","Venture"
"CCE.V","Commerce Resources Corp.","Equity","Venture"
