"Code","Symbol","Industry","Board"
"BLEE.PA","BLEECKER","Unknown","Paris"
"BAIN.PA","Bains de mer & Monaco","Unknown","Paris"
"RICOP.PA","RICOH","Unknown","Paris"
"CRAP.PA","Cred Ag Alpes Provence","Unknown","Paris"
"RGR.PA","Rougier SA","Unknown","Paris"
"HDP.PA","Les Hotels De Paris","Unknown","Paris"
"JCQ.PA","Jacquet Metals SA","Unknown","Paris"
"MLPGO.PA","P.G.O. Automobiles","Unknown","Paris"
"CAF.PA","Cred Ag Ile De France","Unknown","Paris"
"ALFRE.PA","Freelance.Com","Unknown","Paris"
"GPE.PA","GPE Groupe Pizzorno Environnement","Unknown","Paris"
"LCO.PA","Solucom SA","Unknown","Paris"
"MLFCI.PA","F.C.I","Unknown","Paris"
"JEAN.PA","Advini S.A.","Unknown","Paris"
"EME.PA","Emme Interactive","Unknown","Paris"
"GAIL.PA","BLEECKER","Unknown","Paris"
"CMO.PA","Cred Ag Du Morbihan","Unknown","Paris"
"IDSU.PA","Idsud SA","Unknown","Paris"
"PSAT.PA","Passat SA","Unknown","Paris"
"MLSIM.PA","Simo International SA","Unknown","Paris"
"MLNEW.PA","Newtech Interactive SA","Unknown","Paris"
"GID.PA","Egide SA","Unknown","Paris"
"ALECT.PA","ECT Industries SA","Unknown","Paris"
"PVL.PA","Plastiques du Val de Loire SA","Unknown","Paris"
"AUGR.PA","Augros Cosmetic Packaging","Unknown","Paris"
"LD.PA","Locindus SA","Unknown","Paris"
"RE.PA","Colas SA","Unknown","Paris"
"KEYYO.PA","Keyyo S.A.","Unknown","Paris"
"ALAQU.PA","Aquila SA","Unknown","Paris"
"MLPBJ.PA","MPBJ N.","Unknown","Paris"
"ALHVS.PA","Harvest","Unknown","Paris"
"ALSIM.PA","Assima Ltd.","Unknown","Paris"
"OSI.PA","Ausy SA","Unknown","Paris"
"MLFAC.PA","FACILASOL GROUP","Unknown","Paris"
"ALNOR.PA","Normaction","Unknown","Paris"
"SFT.PA","Soft Computing SA","Unknown","Paris"
"EC.PA","Total Gabon","Unknown","Paris"
"MLCOU.PA","COURBET N","Unknown","Paris"
"MLCOR.PA","Corep Lighting","Unknown","Paris"
"MLPAC.PA","Pacte Novation","Unknown","Paris"
"ALVDM.PA","Voyageurs du Monde","Unknown","Paris"
"AGTA.PA","Agta Record","Unknown","Paris"
"CC.PA","CIC","Unknown","Paris"
"ALHIT.PA","Hitechpros","Unknown","Paris"
"OXYM.PA","Oxymetal SA","Unknown","Paris"
"MLACR.PA","ACROPOLIS TELECOM","Unknown","Paris"
"PHA.PA","Pharmagest Interactive SA","Unknown","Paris"
"7833.PA","CCA International","Unknown","Paris"
"LAF.PA","Lafuma SA","Unknown","Paris"
"KMU.PA","Klemurs Sa","Unknown","Paris"
"MCLC.PA","Mecelec SA","Unknown","Paris"
"PHY.PA","Ales Groupe SA","Unknown","Paris"
"FLE.PA","Fleury Michon SA","Unknown","Paris"
"MLEVE.PA","Everset","Unknown","Paris"
"MLFXO.PA","FINAXO ENVIRON. N","Unknown","Paris"
"MLLOI.PA","Locasystem Intl","Unknown","Paris"
"MLTFL.PA","Thomas Fleurs","Unknown","Paris"
"ALDIE.PA","Dietswell SA","Unknown","Paris"
"ALLOG.PA","Logic Instrument","Unknown","Paris"
"MLGEO.PA","GEOREX N REGR.","Unknown","Paris"
"EHO.PA","Epi","Unknown","Paris"
"SABE.PA","Sabeton SA","Unknown","Paris"
"MLBAT.PA","BATLA MINERALS","Unknown","Paris"
"GANT.PA","Gantois","Unknown","Paris"
"CRTO.PA","Cred Ag De La Touraine et Du Poitou","Unknown","Paris"
"MLNMA.PA","NICOLA MIGUET REGPT","Unknown","Paris"
"GBT.PA","Guerbet SA","Unknown","Paris"
"FPF.PA","Fonciere Paris-France","Unknown","Paris"
"ALAUT.PA","Auto Escape","Unknown","Paris"
"MBRE.PA","MB Retail Europe","Unknown","Paris"
"ALFPC.PA","FOUNTAINE PAJOT","Unknown","Paris"
"BI.PA","Gascogne","Unknown","Paris"
"ALSAS.PA","Stradim Espace Finances SA","Unknown","Paris"
"MDG.PA","MaKheiA Group","Unknown","Paris"
"PSB.PA","PSB Industries SA","Unknown","Paris"
"BLOI.PA","Bernard Loiseau SA","Unknown","Paris"
"GVLT.PA","Gevelot","Unknown","Paris"
"COTT.PA","Cottin Freres","Unknown","Paris"
"BRICO.PA","Bricorama SA","Unknown","Paris"
"AEDI.PA","Aedian SA","Unknown","Paris"
"MLQGC.PA","QUANTUM GENOMICS","Unknown","Paris"
"ALMAE.PA","Maesa","Unknown","Paris"
"MLDAM.PA","Damaris SA","Unknown","Paris"
"MLSBT.PA","Scientific Brain Training","Unknown","Paris"
"ALNFA.PA","NOTREFAMILLE.COM","Unknown","Paris"
"662603.PA","Nortene SA","Unknown","Paris"
"KAZI.PA","Orchestra Kazibao","Unknown","Paris"
"ALI2S.PA","I2S","Unknown","Paris"
"CIEM.PA","Marocaine (Compagnie)","Unknown","Paris"
"ORAP.PA","Orapi SA","Unknown","Paris"
"ALDMO.PA","DEMOS","Unknown","Paris"
"MLERO.PA","EuroLand Finance","Unknown","Paris"
"CAMT.PA","Cred Ag De Toulouse Et Midi-Toulousain","Unknown","Paris"
"MTG.PA","Metrologic Group","Unknown","Paris"
"ALDOL.PA","Dolphin Integration SA","Unknown","Paris"
"DUC.PA","DUC SA","Unknown","Paris"
"AURS.PA","Aures Technologies","Unknown","Paris"
"BUI.PA","Barbara Bui SA","Unknown","Paris"
"LACR.PA","Lacroix SA","Unknown","Paris"
"MLOLM.PA","Olmix SA","Unknown","Paris"
"GUYD.PA","Guy Degrenne SA","Unknown","Paris"
"ALTUR.PA","Turenne Investissement SCA","Unknown","Paris"
"ALSPO.PA","Sporever","Unknown","Paris"
"TVRB.PA","Televerbier","Unknown","Paris"
"IGE.PA","IGE Xao","Unknown","Paris"
"ALASS.PA","Assya Capital SA","Unknown","Paris"
"TAYN.PA","Tayninh","Unknown","Paris"
"MLCAC.PA","Lombard & Cie","Unknown","Paris"
"CRLO.PA","Cred Ag De La Loire-Haute-Loire","Unknown","Paris"
"IGF.PA","Gifi SA","Unknown","Paris"
"ALTEV.PA","Environnement SA","Unknown","Paris"
"MLMAD.PA","Made","Unknown","Paris"
"ALPRV.PA","Proservia","Unknown","Paris"
"MLDYN.PA","Dynafond","Unknown","Paris"
"ALBFR.PA","Sidetrade","Unknown","Paris"
"PERR.PA","Gerard Perrier Industrie SA","Unknown","Paris"
"SIRA.PA","Siraga","Unknown","Paris"
"MLVST.PA","TELEVISTA","Unknown","Paris"
"ALGEM.PA","EUROGERM","Unknown","Paris"
"MLNEY.PA","Neyrial Haute Technologie SA","Unknown","Paris"
"ORG.PA","Orgasynth SA","Unknown","Paris"
"THER.PA","Thermocompact","Unknown","Paris"
"CCA.PA","CCA International","Unknown","Paris"
"CRLA.PA","CRCAM LANGUEDOC","Unknown","Paris"
"INEA.PA","Fonciere Inea","Unknown","Paris"
"VMMA.PA","VM Materiaux SA","Unknown","Paris"
"INF.PA","Infotel SA","Unknown","Paris"
"ALIMO.PA","GROUPIMO N.","Unknown","Paris"
"MGIC.PA","MGI Coutier SA","Unknown","Paris"
"DLTA.PA","Delta Plus Group SA","Unknown","Paris"
"MLINV.PA","Innov'Ia SA","Unknown","Paris"
"UGRP.PA","Medea France","Unknown","Paris"
"MLMET.PA","Metaphora","Unknown","Paris"
"SAMS.PA","Samse SA","Unknown","Paris"
"SIX.PA","Siparex Croissance","Unknown","Paris"
"MLTHE.PA","EASYTHERM","Unknown","Paris"
"MLFAS.PA","Fasson AG","Unknown","Paris"
"MLTEH.PA","Techni CN","Unknown","Paris"
"RBT.PA","Robertet SA","Unknown","Paris"
"EXE.PA","Exel Industries","Unknown","Paris"
"IMDA.PA","Immobiliere Dassault SA","Unknown","Paris"
"COM.PA","CNIM","Unknown","Paris"
"CRAV.PA","Cred Ag De L'Atlantique Vendee","Unknown","Paris"
"MLWTT.PA","WT","Unknown","Paris"
"MLREX.PA","Rexan SA","Unknown","Paris"
"JET.PA","Societe Financiere de Communication et d","Unknown","Paris"
"MLCES.PA","Cesam SA","Unknown","Paris"
"BUR.PA","Burelle SA","Unknown","Paris"
"ERMO.PA","Ermo","Unknown","Paris"
"CAL.PA","Intercall SA","Unknown","Paris"
"MLIMP.PA","Imprimerie Chirat SA","Unknown","Paris"
"MLUKA.PA","GROUPE UNIKA","Unknown","Paris"
"MLGAI.PA","GAI N.","Unknown","Paris"
"SCDV.PA","Securidev SA","Unknown","Paris"
"MLAMY.PA","ARTHUR MAURY","Unknown","Paris"
"QTE.PA","Quotium Technologies SA","Unknown","Paris"
"ELEC.PA","Electricite De Strasbourg","Unknown","Paris"
"SPEL.PA","Fonciere Volta","Unknown","Paris"
"MLNSI.PA","NSI","Unknown","Paris"
"EURS.PA","Fonciere Euris SA","Unknown","Paris"
"FDL.PA","Fonciere Development Logements FDL","Unknown","Paris"
"HREG.PA","Hotel Regina","Unknown","Paris"
"MLGEI.PA","General Recyclage SA","Unknown","Paris"
"MLPHT.PA","PHONOMENE TELECOM N","Unknown","Paris"
"TONN.PA","Tonna Electro.","Unknown","Paris"
"SUPR.PA","Supra SA","Unknown","Paris"
"MLNRG.PA","** SEE<MLGEP.PA>","Unknown","Paris"
"SAMP.PA","Sam","Unknown","Paris"
"MLGFP.PA","Groupe Fructa Partner SA","Unknown","Paris"
"MLQUD.PA","Novamex","Unknown","Paris"
"LBON.PA","Lebon","Unknown","Paris"
"ALSTA.PA","Staff And Line","Unknown","Paris"
"BERR.PA","Fiebm","Unknown","Paris"
"DAR.PA","Damartex SA","Unknown","Paris"
"IDIP.PA","Le Groupe Idi","Unknown","Paris"
"MLTAI.PA","TAI","Unknown","Paris"
"CRSU.PA","Cred Ag Sud Rhone Alpes","Unknown","Paris"
"SY.PA","Salvepar SA","Unknown","Paris"
"MLVOP.PA","VOPIUM","Unknown","Paris"
"ALTA.PA","Altarea SA","Unknown","Paris"
"MLATV.PA","A Toute Vitesse","Unknown","Paris"
"SOA.PA","Sodifrance","Unknown","Paris"
"KIND.PA","Kindy SA","Unknown","Paris"
"AM.PA","Dassault Aviation SA","Unknown","Paris"
"MLNEO.PA","Neocom Multimedia","Unknown","Paris"
"ALCLA.PA","Clasquin Group SA","Unknown","Paris"
"GSP.PA","Groupe Go Sport(ex Courir)","Unknown","Paris"
"018582.PA","Dolphin Integration SA","Unknown","Paris"
"DYT.PA","Dynaction SA","Unknown","Paris"
"MLPRW.PA","Prowebce","Unknown","Paris"
"RINV.PA","PERNOD RICARD E10","Unknown","Paris"
"VRNL.PA","Verneuil Participations SA","Unknown","Paris"
"ACI.PA","ACCES INDUSTR RGPT.","Unknown","Paris"
"ADA.PA","Ada SA","Unknown","Paris"
"MLPRI.PA","NATL.PROPRIET.IMM.N","Unknown","Paris"
"ALOBR.PA","Ober SA","Unknown","Paris"
"ALMFL.PA","GP MONCEAU FLEURS","Unknown","Paris"
"4490.PA","Intercall SA","Unknown","Paris"
"MLEUC.PA","Global Equities Capital Markets","Unknown","Paris"
"NSGP.PA","NSC Groupe SA","Unknown","Paris"
"ALORO.PA","OROLIA","Unknown","Paris"
"ALNEO.PA","Neotion","Unknown","Paris"
"MLMOR.PA","Moria SA","Unknown","Paris"
"NOVNR.PA","Anovo S.A.","Unknown","Paris"
"MLJSA.PA","JSA TECHNOLOGY","Unknown","Paris"
"DELF.PA","Delfingen Industry SA","Unknown","Paris"
"ULDV.PA","Ulric de Varens SA","Unknown","Paris"
"MLTMS.PA","TMS","Unknown","Paris"
"BQRE.PA","Banque de la Reunion SA","Unknown","Paris"
"MLEDS.PA","EDITIONS SIGNE N","Unknown","Paris"
"CYBX.PA","Cybernetix SA","Unknown","Paris"
"GIRO.PA","Signaux Girod SA","Unknown","Paris"
"MLHOT.PA","HOTELIM N","Unknown","Paris"
"EDI.PA","Media 6 SA","Unknown","Paris"
"MLTCO.PA","TRANS CONS.INLT N.","Unknown","Paris"
"IMMP.PA","SIIC De Paris","Unknown","Paris"
"MLFLI.PA","Flip Technology","Unknown","Paris"
"7307.PA","Cartoplast SA","Unknown","Paris"
"SOCM.PA","Fonciere Massena","Unknown","Paris"
"MLADM.PA","Admea","Unknown","Paris"
"MLETA.PA","METALLIANCE","Unknown","Paris"
"MLAST.PA","Temeris S.A.","Unknown","Paris"
"MLCRY.PA","Cryonic Medical SA","Unknown","Paris"
"SO.PA","Somfy International Sa","Unknown","Paris"
"TRNO.PA","Banque Tarneaud SA","Unknown","Paris"
"FNTS.PA","Finatis (Ex Loca Invest)","Unknown","Paris"
"MLKER.PA","KERTEL N.","Unknown","Paris"
"MLGRC.PA","Groupe Carnivor","Unknown","Paris"
"ALPTC.PA","PROVENTEC PLC","Unknown","Paris"
"ADEN.PA","ADENCLASSIFIEDS","Unknown","Paris"
"MLLEM.PA","Lecteurs Du Monde","Unknown","Paris"
"CARP.PA","Carpinienne Participations","Unknown","Paris"
"MLTED.PA","Telecom Design","Unknown","Paris"
"TIPI.PA","Tipiak SA","Unknown","Paris"
"SOG.PA","Sogeclair SA","Unknown","Paris"
"BSHO.PA","Siic De Paris 8ème","Unknown","Paris"
"MLVES.PA","VESTASIA","Unknown","Paris"
"PREC.PA","Precia SA","Unknown","Paris"
"TNFN.PA","Technofan SA","Unknown","Paris"
"MLSTR.PA","Streit Industries SA","Unknown","Paris"
"INFE.PA","Indus & Finance D'Entreprise","Unknown","Paris"
"MLTRC.PA","Les Trois Chênes","Unknown","Paris"
"CFCL.PA","CFCAL Banques","Unknown","Paris"
"CFTM.PA","Cofitem Cofimur","Unknown","Paris"
"GIL.PA","Groupe Guillin SA","Unknown","Paris"
"MLBIO.PA","MONTAIGNE DIRECT N","Unknown","Paris"
"MLTRO.PA","Troc de l'Ile SA","Unknown","Paris"
"MLSEL.PA","Selsi","Unknown","Paris"
"MLCMB.PA","CIE MONT-BLANC N","Unknown","Paris"
"MLSAT.PA","INFOSAT","Unknown","Paris"
"STAL.PA","Installux S.A","Unknown","Paris"
"FAYE.PA","Faience de Sarreguemines Digoin","Unknown","Paris"
"DPAM.PA","Docks Petroles Ambes","Unknown","Paris"
"AMA.PA","Camaieu SA","Unknown","Paris"
"ALSER.PA","Serma Technologies","Unknown","Paris"
"MLHBB.PA","FIN HOCHE BAINS N","Unknown","Paris"
"FOAF.PA","FIN OUEST AFRIC","Unknown","Paris"
"ALMER.PA","SAPMER","Unknown","Paris"
"GAM.PA","Gaumont SA","Unknown","Paris"
"06147.PA","MB Retail Europe","Unknown","Paris"
"MLWAN.PA","WORLD ART NET","Unknown","Paris"
"SPRIC.PA","FONCIERE SEPRIC","Unknown","Paris"
"ALINN.PA","Millet Innovation","Unknown","Paris"
"GRVO.PA","Graines Voltz SA","Unknown","Paris"
"MLACO.PA","A & Co","Unknown","Paris"
"FED.PA","Fedon","Unknown","Paris"
"MLFTC.PA","FORGES TRIE CHAT.N","Unknown","Paris"
"FBEL.PA","Fromageries Bel","Unknown","Paris"
"ALSTW.PA","STREAMWIDE","Unknown","Paris"
"MALT.PA","Malteries Franco-Belges S.A.","Unknown","Paris"
"MLSAF.PA","Société Africaine Forestière Agricole","Unknown","Paris"
"MLCNT.PA","Consort NT","Unknown","Paris"
"MLSOA.PA","SOLABIOS N","Unknown","Paris"
"ALAST.PA","ASTELLIA N","Unknown","Paris"
"CHSR.PA","Chausseria","Unknown","Paris"
"NERG.PA","Nergeco","Unknown","Paris"
"DP.PA","IRDNORDPASDECALAIS","Unknown","Paris"
"MLSRP.PA","Speed Rabbit Pizza SA","Unknown","Paris"
"ALHUA.PA","HUACHENG REAL EST.","Unknown","Paris"
"MLTTI.PA","TTI","Unknown","Paris"
"THAR.PA","Tharreau Industries SA","Unknown","Paris"
"MLLYP.PA","Lyon Poche Presse","Unknown","Paris"
"CPT.PA","Completel Europe Nv","Unknown","Paris"
"EXAC.PA","Exacompta Clairefontaine SA","Unknown","Paris"
"ALCNP.PA","CNPV","Unknown","Paris"
"HCL.PA","Huis Clos","Unknown","Paris"
"GREV.PA","Musee Grevin SA","Unknown","Paris"
"MLDIG.PA","Digitech","Unknown","Paris"
"POUJ.PA","Poujoulat","Unknown","Paris"
"FFBE.PA","Fonciere R-Paris","Unknown","Paris"
"MLBOC.PA","Bois Et Chiffons","Unknown","Paris"
"ORIA.PA","Fiducial Real Estate","Unknown","Paris"
"PAR.PA","PAREF","Unknown","Paris"
"FORE.PA","FORET EQUATORIALE/R","Unknown","Paris"
"SPV.PA","Sucriere De Pithiviers Le","Unknown","Paris"
"FEL.PA","Fonciere Europe Logistique","Unknown","Paris"
"MLBQA.PA","BIOQUANTA","Unknown","Paris"
"ITXT.PA","Intexa","Unknown","Paris"
"DEVR.PA","Devernois S.A","Unknown","Paris"
"MLNCO.PA","Nicomatic","Unknown","Paris"
"MLOPM.PA","Optimark","Unknown","Paris"
"TVLY.PA","Tivoly SA","Unknown","Paris"
"RLL.PA","Radiall SA","Unknown","Paris"
"CHAU.PA","Parisienne De Chauffage","Unknown","Paris"
"PRDF.PA","Prodef Sa","Unknown","Paris"
"GEOF.PA","Cofigeo","Unknown","Paris"
"MLKIM.PA","Kimoce","Unknown","Paris"
"CARPD.PA","CPD RGPT.","Unknown","Paris"
"CIMB.PA","Compagnie Immobiliere Betelgeuse","Unknown","Paris"
"MLORE.PA","OREGE","Unknown","Paris"
"EXPL.PA","Explosifs & Produits","Unknown","Paris"
"MLEXX.PA","Exxonmobil Chemical Sa","Unknown","Paris"
"MLPOL.PA","POL ROGER N","Unknown","Paris"
"UNBL.PA","Unibel","Unknown","Paris"
"GPDF.PA","Groupe Diffusion Plus SA","Unknown","Paris"
"MLHYE.PA","HYDRO EXPLOITA","Unknown","Paris"
"MLCHP.PA","Christian Potier Sa","Unknown","Paris"
"MLMED.PA","Meubles Delias SA","Unknown","Paris"
"FREY.PA","FREY","Unknown","Paris"
"BCRA.PA","Baccarat SA","Unknown","Paris"
"PTER.PA","PLANT TERRES ROUGES","Unknown","Paris"
"EBPF.PA","FIEBM PF","Unknown","Paris"
"FCMC.PA","Fermiere Casinos de Cannes","Unknown","Paris"
"ALPGG.PA","Piscines Groupe GA","Unknown","Paris"
"GARD.PA","Biscuits Gardeil","Unknown","Paris"
"AGCR.PA","Agricole De La Crau","Unknown","Paris"
"MLVIA.PA","Viapresse","Unknown","Paris"
"JBOG.PA","Jacques Bogart","Unknown","Paris"
"MLUMH.PA","UN MET.HTE-SEINE N","Unknown","Paris"
"MLCOP.PA","Lundin International SA","Unknown","Paris"
"GDMS.PA","Grands Moulins De Strasbourg","Unknown","Paris"
"MLALC.PA","Alcion Group","Unknown","Paris"
"MLCAB.PA","MOTOCAB","Unknown","Paris"
"ALIVT.PA","L'Inventoriste","Unknown","Paris"
"MLEDR.PA","EAUX ROYAN N","Unknown","Paris"
"SOFR.PA","Sofragi","Unknown","Paris"
"MLCJS.PA","CJS Plv","Unknown","Paris"
"MLHIN.PA","SHIN N","Unknown","Paris"
"MLHOP.PA","PIM N","Unknown","Paris"
"MRM.PA","MRM SA","Unknown","Paris"
"BDAL.PA","Bricodeal","Unknown","Paris"
"MLECO.PA","ECOLUTIONS","Unknown","Paris"
"MLPAR.PA","PARTICIPEX N","Unknown","Paris"
"MLCEC.PA","CECURITY COM N.","Unknown","Paris"
"MLEAV.PA","EAVS","Unknown","Paris"
"MLHOD.PA","Holy-Dis SA","Unknown","Paris"
"MLPLC.PA","PLACOPLATRE N","Unknown","Paris"
"BCAM.PA","BRASSERIES CAMEROUN","Unknown","Paris"
"MLGAS.PA","Leon Gas SA","Unknown","Paris"
"MLWIL.PA","WILLEME N","Unknown","Paris"
"MLCFI.PA","CHINA FOREST INDUST","Unknown","Paris"
"COUR.PA","Courtois Sa","Unknown","Paris"
"MLLCA.PA","LCA France","Unknown","Paris"
"MLGLG.PA","LEISURE GROUP","Unknown","Paris"
"ARTO.PA","Artois (Ind & Financier)","Unknown","Paris"
"SACI.PA","Fiducial Office Solutions","Unknown","Paris"
"CBDG.PA","Cambodge (Cie Du)","Unknown","Paris"
"MLEAU.PA","EAUX DE DOUAI N","Unknown","Paris"
"BOAF.PA","BRASS.OUESTAFRICAIN","Unknown","Paris"
"FATL.PA","Fonciere Atland Act","Unknown","Paris"
"LAGB.PA","Lagardere Active Broadcast","Unknown","Paris"
"MLARI.PA","ARION ENTS.","Unknown","Paris"
"MLASI.PA","SIPEA N","Unknown","Paris"
"MLCFM.PA","Credit Foncier de Monaco SA","Unknown","Paris"
"LEBL.PA","Fonciere 7 Investissement S.A.","Unknown","Paris"
"FROM.PA","Altareit S.A.","Unknown","Paris"
"SICA.PA","Sical SA","Unknown","Paris"
"MONC.PA","Moncey (Financiere)","Unknown","Paris"
"MLIPP.PA","IMM PAR PERLE N","Unknown","Paris"
"MLLEO.PA","Entreprise Generale Leon Gross","Unknown","Paris"
"ALVEN.PA","VENTOS","Unknown","Paris"
"MALA.PA","Grand Marnier","Unknown","Paris"
"MLCFD.PA","CHEMINS FER DEPT N","Unknown","Paris"
"DOLY.PA","Docks Lyonnais Sa","Unknown","Paris"
"VERM.PA","Vermandoise De Sucreries","Unknown","Paris"
"FALA.PA","Fala Sa","Unknown","Paris"
"MLTEK.PA","Technoflex","Unknown","Paris"
"MLFRC.PA","FRANCE CHAUFFAGE N","Unknown","Paris"
"MLCTA.PA","CTA HOLDING N","Unknown","Paris"
"MLMAB.PA","MAIS ANTOINE BAUD N","Unknown","Paris"
"MLRIV.PA","GPE RIVALIS","Unknown","Paris"
"MLSOL.PA","SOLIA","Unknown","Paris"
"MLSEA.PA","SEMAS N","Unknown","Paris"
"MLOBE.PA","Obea","Unknown","Paris"
"MLEST.PA","EST REPUBLICAIN N","Unknown","Paris"
"FIPP.PA","FIPP","Unknown","Paris"
"MLTRA.PA","TRAMWAYS ROUEN N","Unknown","Paris"
"MLHMC.PA","HOT MAJES.CANNES N","Unknown","Paris"
"LDA.PA","Aldeta SA","Unknown","Paris"
"MLCHE.PA","CHEOPS TECH. FCE","Unknown","Paris"
"MAIR.PA","Henri Maire","Unknown","Paris"
"MLCRO.PA","CROSSLOG","Unknown","Paris"
"MLPFI.PA","Parfininco","Unknown","Paris"
"MLOPT.PA","Optimus","Unknown","Paris"
"DRN.PA","DURAN  CAP. ZERO","Unknown","Paris"
"MLROC.PA","ROCTOOL","Unknown","Paris"
"MLUNI.PA","Uniross","Unknown","Paris"
"MLDEB.PA","DEBUSCHERE N","Unknown","Paris"
"MLOTI.PA","OPTI-TIME","Unknown","Paris"
"VIM.PA","Provimi SA","Unknown","Paris"
"001021434.PA","GDF SAL.FR GAZ CPT","Unknown","Paris"
"ALCCO.PA","CHINA CORN OIL","Unknown","Paris"
"MLABO.PA","TOUTABO","Unknown","Paris"
"MLSEB.PA","SEBDO ENR","Unknown","Paris"
"MLCTL.PA","CAR TELEMATICS N.","Unknown","Paris"
"001020850.PA","GDF PP EXON DDG N.A","Unknown","Paris"
"ALCTX.PA","CORTIX","Unknown","Paris"
"SLCO.PA","Selcodis SA","Unknown","Paris"
"MLFMM.PA","MARTIN MAUREL FIN N","Unknown","Paris"
"STIL.PA","STILFONT.GOLD MNG.","Unknown","Paris"
"MLTEC.PA","TECNIMODERN AUTOM N","Unknown","Paris"
"MLTIS.PA","PROMETIS N.","Unknown","Paris"
"MLJVG.PA","JV Groupe Sa","Unknown","Paris"
"MLBIK.PA","BIKE EXPAND","Unknown","Paris"
"EUROD.PA","EURO DISNEY N","Unknown","Paris"
"MLTHA.PA","THANNB. &CIE","Unknown","Paris"
"MLRIG.PA","RIGHT PEOPLE TECH","Unknown","Paris"
"FRNV.PA","VALEO E10","Unknown","Paris"
"MLCRP.PA","Clinique Du Rd Pt Chps Elys","Unknown","Paris"
"MLPLA.PA","PROMENS N","Unknown","Paris"
"DLAM.PA","Duc Lamothe Participations","Unknown","Paris"
"MLLCS.PA","LOCASOLOG N","Unknown","Paris"
"MLTDS.PA","VILLA PARC SAUJON N","Unknown","Paris"
"MLOFF.PA","CARDS OFF","Unknown","Paris"
"MLVOX.PA","VOXAN SCCM","Unknown","Paris"
"MLCHA.PA","CHAMARRE","Unknown","Paris"
"MLGOL.PA","GOLOG HOLDING","Unknown","Paris"
"OROS.PA","OROSDI","Unknown","Paris"
"MLMAI.PA","MAISONS AUJOURD'HUI","Unknown","Paris"
"MLNOF.PA","Novalia Francecegines","Unknown","Paris"
"MLCVG.PA","TRAMWAYS VAR GARD N","Unknown","Paris"
"MLTRS.PA","TRSB GROUPE","Unknown","Paris"
"MLZTA.PA","ZETA BIOTECH","Unknown","Paris"
"MLFDD.PA","SOFRADECOR N","Unknown","Paris"
"MLEDU.PA","SMBG N.","Unknown","Paris"
"MLTEB.PA","Techni Bureau","Unknown","Paris"
"MLENR.PA","Entreprendre","Unknown","Paris"
"MLROU.PA","Rousselet Centrifugation SA","Unknown","Paris"
"MLRAM.PA","Raphael Michel","Unknown","Paris"
"SFBS.PA","Sofibus SA","Unknown","Paris"
"MLCOA.PA","DIST.AUTOM.RHONE N","Unknown","Paris"
"MLSET.PA","SETIMEG N","Unknown","Paris"
"006192.PA","BOLLORE PF N","Unknown","Paris"
"IPBM.PA","IPBM SA","Unknown","Paris"
"DOLL.PA","DOLLFUS MIEG N","Unknown","Paris"
"001021432.PA","GDF DISPO. ATT.1/2","Unknown","Paris"
"MLSNP.PA","SNCF PARTICIPAT. N.","Unknown","Paris"
"GNI.PA","Cred Ag De L' Aquitaine","Unknown","Paris"
"MLLEX.PA","Lexbase","Unknown","Paris"
"MLIMI.PA","IMM INDOCHINE N","Unknown","Paris"
"TRD.PA","Trader Classified Media Nv","Unknown","Paris"
"MLEDI.PA","Edip Communication","Unknown","Paris"
"MLGRD.PA","Groupe Dupuy","Unknown","Paris"
"752298.PA","TAYNINH N","Unknown","Paris"
"DRDP.PA","DRD GOLD C10","Unknown","Paris"
"DRRP.PA","DRD GOLD C25","Unknown","Paris"
"DRRC.PA","DRD GOLD C5","Unknown","Paris"
"CAR.PA","Carrere Group SA","Unknown","Paris"
"MLAMB.PA","Ambio France","Unknown","Paris"
"MLMAX.PA","Finatech Entreprises","Unknown","Paris"
"MLSCO.PA","Scorpa SA","Unknown","Paris"
"MLNOV.PA","Novatech Industries","Unknown","Paris"
"MLPIS.PA","Piscinelle","Unknown","Paris"
"INIT.PA","Initiative & Finance Inv","Unknown","Paris"
"ACANV.PA","ACANTHE DEV. E10","Unknown","Paris"
"MLARL.PA","Arialcom SA","Unknown","Paris"
"IMHO.PA","Immobiliere Hoteliere","Unknown","Paris"
"005408.PA","SIPAREX PRIM.FID.O","Unknown","Paris"
"MLTEA.PA","TEAM N","Unknown","Paris"
"MLGKO.PA","Geckomedia","Unknown","Paris"
"ALLMR.PA","Lamarthe","Unknown","Paris"
"12042.PA","Elf Aquitaine SA","Unknown","Paris"
"MLALG.PA","Algos Network","Unknown","Paris"
"MLARD.PA","ARDOIN AMAND N-A-","Unknown","Paris"
"MLLOO.PA","Look Voyages SA","Unknown","Paris"
"FAUV.PA","Fauvet Girel","Unknown","Paris"
"MLSTN.PA","ST NICOLAS N","Unknown","Paris"
"MLPRX.PA","PROXIMANIA","Unknown","Paris"
"MLCOI.PA","Cogifrance","Unknown","Paris"
"MLCHT.PA","CTM (Chaudron Tuyau Maint)","Unknown","Paris"
"MLACC.PA","Access2net","Unknown","Paris"
"MLIVR.PA","Irene Van Ryb","Unknown","Paris"
"MLCOM.PA","Compobaie SA","Unknown","Paris"
"EX1.PA","Vivendi","Unknown","Paris"
"TCHNR.PA","Technicolor","Unknown","Paris"
"GA1.PA","GDF Suez","Unknown","Paris"
"AVE.PA","Sanofi-Aventis SA","Unknown","Paris"
